id_v11,id_v10,id_grd_v13,lat,lon,geo_mtd,qa_rank,val_scn,val_src,rv_mcm_v10,rv_mcm_v11,har_src,pnt_src,qc
18389,18389,-999,37.3633,-122.1777,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18390,18390,-999,35.223889,-85.843056,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18391,18391,-999,27.314206,-81.022966,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18392,18392,-999,42.7296,-72.9309,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18393,18393,145,39.724074,-121.017848,geo-matching NID,M2,,,-999,114.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18394,18394,-999,38.20179254,-96.29270422,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18395,18395,-999,37.05927905,-113.4705822,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18396,18396,-999,48.59641849,-97.15288603,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18397,18397,-999,22.088335,-159.678449,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18398,18398,-999,34.7387,-83.3955,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18399,18399,-999,29.762753,-98.020325,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18400,18400,-999,41.29155,-89.52264,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18401,18401,-999,39.20871833,-94.75083187,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18402,18402,-999,38.978696,-107.560732,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18403,18403,-999,29.918931,-97.973812,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18404,18404,1291,30.56016,-98.340775,geo-matching NID,M2,,,-999,280,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18405,18405,-999,34.4929,-119.5083,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18406,18406,-999,32.82171,-97.72125,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18407,18407,-999,41.660453,-73.127906,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18408,18408,-999,42.9081,-74.5778,geo-matching NID,M3,correct,NID,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX; val: MD"
18409,18409,1008,37.63662,-102.540858,geo-matching NID,M2,,,-999,64.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18410,18410,1183,32.802749,-96.501952,geo-matching NID,M2,,,-999,719.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18411,18411,-999,40.67888889,-76.1725,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18412,18412,-999,38.78583737,-112.0864033,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18413,18413,-999,36.6854,-107.6875,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18414,18414,-999,31.851057,-106.568705,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18415,18415,-999,38.84480876,-85.11278243,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18416,18416,-999,34.51139,-110.82389,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18417,18417,-999,43.6041001,-91.4235388,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18418,18418,-999,33.347445,-97.252976,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18419,18419,-999,39.55472015,-81.64625693,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18420,18420,-999,21.912687,-159.493113,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18421,18421,732,48.461399,-101.577083,geo-matching NID,M3,,,-999,280.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18422,18422,-999,34.451111,-84.551389,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18423,18423,-999,42.11100006,-94.01799774,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18424,18424,-999,34.83816309,-80.87656941,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18425,18425,-999,38.6246,-122.6617,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18426,18426,-999,39.976389,-105.93694,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18427,18427,-999,37.5297,-121.9481,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18428,18428,-999,34.54107658,-89.13359343,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18429,18429,1560,41.456134,-75.186347,geocoding (Google Maps),C1,,,-999,333,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18430,18430,-999,35.717174,-100.630298,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18431,18431,-999,39.68057447,-86.92226374,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
18432,18432,-999,28.66622576,-96.54215677,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18433,18433,-999,35.202517,-101.039332,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18434,18434,649,33.662039,-116.705346,geo-matching NID,M2,,,-999,17.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18435,18435,-999,41.46611111,-79.77138889,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18436,18436,-999,40.54525339,-112.5068852,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
18437,18437,308,47.960411,-112.410422,geo-matching NID,M2,,,-999,132,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18438,18438,-999,33.7097,-117.7326,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18439,18439,-999,41.05666667,-82.665,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18440,18440,-999,27.84286725,-82.66394201,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18441,18441,-999,37.66175907,-90.05607508,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18442,18442,-999,32.203738,-97.978407,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18443,18443,1022,36.720594,-97.025408,geo-matching NID,M2,,,-999,29.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18444,18444,-999,44.2331,-74.5654,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18445,18445,-999,33.28083,-111.50278,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18446,18446,1653,39.508121,-79.133083,geo-matching NID,M2,,,-999,39.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18447,18447,-999,38.06175,-89.22541,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18448,18448,1438,46.330472,-86.84899,geo-matching NID,M3,,,-999,15.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18449,18449,-999,32.234333,-98.330551,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18450,18450,901,42.289933,-104.766214,geo-matching NID,M2,,,-999,55.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18451,18451,900,42.416541,-90.163471,geo-matching NID,M2,,,-999,18,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18452,18452,-999,45.36234321,-84.2959335,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18453,18453,-999,42.70108066,-77.25199083,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
18454,18454,144,39.814583,-122.339583,geo-matching NID,M2,,,-999,177.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18455,18455,-999,29.625278,-98.388587,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18456,18456,-999,34.4474,-119.9526,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18457,18457,1744,37.22716,-83.031211,geo-matching NID,M2,,,-999,58.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18458,18458,-999,35.623611,-85.133333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18459,18459,-999,42.34578067,-71.61400934,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18460,18460,2212,41.388789,-74.972253,geo-matching NID,M2,,,-999,32.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18461,18461,1026,36.597936,-93.311648,geo-matching NID,M2,,,-999,4270.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18462,18462,1858,34.257845,-82.611458,geo-matching NID,M2,,,-999,31.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18463,18463,-999,31.089561,-104.124433,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18464,18464,976,38.785402,-99.72388,geo-matching NID,M2,,,-999,184.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18465,18465,-999,43.0625,-74.76555556,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18466,18466,-999,33.570808,-97.470932,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18467,18467,1529,42.943247,-76.42713,geo-matching NID,M3,,,-999,135.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18468,18468,-999,39.631793,-105.322991,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18469,18469,-999,35.304,-77.865,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18470,18470,-999,34.1761,-117.5432,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18471,18471,-999,35.805092,-97.466549,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18472,18472,-999,39.4137557,-120.4948021,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18473,18473,-999,38.22791,-90.95978,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18474,18474,-999,45.30471038,-123.3500977,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18475,18475,-999,46.958565,-109.932896,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18476,18476,-999,35.21632472,-100.8626818,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18477,18477,-999,44.16580157,-107.2323648,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18478,18478,2089,44.767503,-73.803129,geo-matching NID,M3,,,-999,111,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18479,18479,753,47.50613,-101.432292,Wada et al. (2017),M2,,,-999,30220,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18480,18480,-999,44.45278,-107.12083,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18481,18481,2164,43.073524,-71.153742,geo-matching NID,M3,,,-999,14.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18482,18482,2216,41.340892,-72.768184,geo-matching NID,M2,,,-999,66,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18483,18483,-999,27.76,-81.900001,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18484,18484,-999,27.82,-81.830002,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18485,18485,1842,34.60297,-80.890625,geo-matching NID,M2,,,-999,74,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18486,18486,-999,38.3053,-120.716,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18487,18487,-999,38.7574889,-91.04075529,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18488,18488,-999,43.5847496,-91.0063484,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18489,18489,-999,34.352612,-97.228188,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18490,18490,-999,34.184,-118.0201,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18491,18491,603,36.666231,-106.70481,geo-matching NID,M2,,,-999,493.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18492,18492,-999,40.9233,-121.9938,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18493,18493,-999,33.63794642,-89.86844629,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18494,18494,1017,37.136323,-90.774448,geo-matching NID,M2,,,-999,509.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18495,18495,-999,27.978719,-82.349554,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18496,18496,-999,43.6649,-70.7231,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18497,18497,51,47.422917,-123.224023,geo-matching NID,M3,,,-999,595.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18498,18498,-999,41.84690094,-95.55329895,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18499,18499,-999,42.484177,-73.246564,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18500,18500,-999,32.13900624,-85.85291117,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18501,18501,-999,31.0448664,-84.0580382,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX; val: JM,JW"
18502,18502,1302,29.871728,-98.19971,geo-matching NID,M2,,,-999,1393,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18503,18503,-999,32.829137,-97.368087,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18504,18504,-999,33.604447,-97.596056,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18505,18505,2221,41.249228,-73.257563,geo-matching NID,M2,,,-999,44.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18506,18506,-999,36.056372,-96.906623,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18507,18507,-999,33.485278,-84.270278,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18508,18508,-999,34.350278,-84.544722,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18509,18509,-999,37.8589131,-87.40978164,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
18510,18510,-999,38.3617,-122.2231,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18511,18511,-999,42.48917007,-122.615387,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18512,18512,333,46.702833,-119.030208,geo-matching NID,M3,,,-999,18.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18513,18513,-999,34.63630574,-82.07027902,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18514,18514,-999,35.24327,-82.54486,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18515,18515,-999,32.18023925,-89.99412941,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18516,18516,-999,39.8146,-121.5844,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18517,18517,-999,40.7816,-74.36143333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18518,18518,-999,34.86416667,-94.18277778,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18519,18519,-999,20.946429,-156.68464,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18520,18520,174,39.061146,-120.407324,geo-matching NID,M2,,,-999,257.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18521,18521,-999,32.7825,-84.406111,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18522,18522,-999,41.70017078,-113.959186,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18523,18523,1612,40.456143,-89.972943,geo-matching NID,M2,,,-999,96.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18524,18524,-999,29.59041,-98.50905,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18525,18525,89,44.126141,-122.240036,geo-matching NID,M2,,,-999,270.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
18526,18526,-999,31.75667,-88.128326,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18527,18527,76,45.410928,-122.670669,geo-matching NID,M2,,,-999,12.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18528,18528,-999,32.243592,-101.31135,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18529,18529,-999,32.81667,-85.34833,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18530,18530,-999,34.729825,-95.078014,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18531,18531,-999,33.1699,-117.2873,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18532,18532,-999,22.016706,-159.39604,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18533,18533,411,42.779062,-112.873708,geo-matching NID,M3,,,-999,2061.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18534,18534,-999,34.4231,-119.5274,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18535,18535,-999,42.10521718,-111.816753,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18536,18536,1179,32.825436,-98.962026,geo-matching NID,M2,,,-999,888.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18537,18537,-999,37.7473,-79.6462,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18538,18538,-999,32.527201,-97.707977,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18539,18539,-999,43.56541403,-74.99053167,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18540,18540,1820,35.124708,-82.933089,geo-matching NID,M2,,,-999,26.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18541,18541,-999,36.313,-80.279,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18542,18542,1454,45.644144,-89.421875,geo-matching NID,M3,,,-999,30.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18543,18543,-999,33.197282,-96.702903,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18544,18544,925,40.785439,-103.268972,geo-matching NID,M2,,,-999,140.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18545,18545,-999,41.375,-75.51166667,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
18546,18546,-999,34.487455,-97.406818,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18547,18547,-999,33.380298,-86.017275,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18548,18548,547,38.322692,-112.191059,geo-matching NID,M2,,,-999,168.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18549,18549,-999,39.94926038,-91.32576529,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18550,18550,-999,37.9367,-120.2576,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18551,18551,-999,34.739861,-100.822127,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
18552,18552,-999,41.484653,-72.193208,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18553,18553,1749,37.08036,-87.032855,geo-matching NID,M2,,,-999,25.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX,JW"
18554,18554,1695,38.7229,-86.920483,geo-matching NID,M2,,,-999,22.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18555,18555,1659,39.410509,-88.777006,geo-matching NID,M2,,,-999,1266.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
18556,18556,-999,40.9447,-116.4381,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18557,18557,-999,40.39111111,-80.47388889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18558,18558,-999,39.99641,-90.05851,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18559,18559,-999,37.65517229,-113.5295947,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18560,18560,-999,29.627175,-98.469057,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18561,18561,86,44.307998,-122.047767,geo-matching NID,M3,,,-999,21.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18562,18562,-999,32.13937365,-85.80306625,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
18563,18563,-999,32.391811,-98.221442,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
18564,18564,886,43.974286,-103.45314,geo-matching NID,M2,,,-999,27.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
18565,18565,-999,40.26777778,-80.64944444,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
